battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range,px_area,screen_area,build_score
1420,0,2.8,1,1,0,50,0.1,100,8,8,763,17,0,1,1,0,270242,17,1000.0
1763,0,0.5,1,12,0,10,0.2,184,3,19,792,13,1,0,1,0,450534,204,920.0
1163,1,1.9,0,6,0,2,0.9,133,5,20,1568,19,1,0,0,1,988844,84,147.77777777777777
1805,1,0.5,0,0,0,29,0.2,182,4,2,1276,17,0,1,0,1,675378,76,910.0
610,1,1.6,1,9,0,52,0.4,90,4,19,3472,12,1,1,1,3,1322647,40,225.0
1533,1,1.1,1,18,1,17,0.3,160,4,20,2520,11,1,0,1,2,1468222,16,533.3333333333334
1924,0,0.5,0,3,1,63,0.3,111,2,10,3423,19,1,0,0,3,83692,39,370.0
1801,0,0.5,1,6,0,52,0.9,120,6,10,258,9,1,0,0,0,170800,112,133.33333333333334
1726,1,1.9,0,1,1,42,0.6,106,5,3,1868,6,1,0,0,2,2202684,112,176.66666666666669
794,0,2.5,1,15,0,14,0.6,197,3,19,2171,18,0,0,1,1,429312,152,328.33333333333337
1686,1,0.5,1,4,0,28,0.8,182,5,8,780,5,0,0,0,0,642727,110,227.5
1444,1,2.1,1,0,0,6,0.9,103,1,1,712,10,0,0,0,0,1707160,85,114.44444444444444
1004,0,1.6,1,0,1,30,1.0,160,8,1,1012,13,1,1,1,0,36022,28,160.0
1242,1,2.4,0,8,0,28,0.2,166,4,9,318,19,1,0,0,0,565740,110,830.0
539,0,1.5,0,6,1,26,0.2,137,6,8,3948,15,1,1,1,3,1919207,198,685.0
717,0,1.1,1,2,1,14,0.1,99,8,6,629,20,1,0,0,0,3720318,240,990.0
1540,0,0.7,1,0,1,29,0.1,157,7,1,1161,5,1,0,0,0,264258,88,1570.0
672,0,0.5,0,7,1,35,0.1,99,8,17,1403,6,1,0,0,0,727258,112,990.0
1325,1,0.5,0,0,1,13,1.0,133,4,8,3707,18,1,1,0,3,2590995,57,133.0
950,0,0.5,0,6,1,55,0.1,124,8,7,1305,4,1,0,1,0,144566,30,1240.0
948,0,1.5,1,6,0,18,0.3,119,4,7,2926,9,1,1,1,2,587520,221,396.6666666666667
1328,1,0.5,0,5,1,27,0.3,144,3,18,2674,5,1,0,1,2,695912,14,480.0
1447,0,0.5,0,3,0,40,0.7,184,2,5,471,20,0,0,1,0,1022706,32,262.8571428571429
1973,1,0.5,1,3,0,21,0.8,95,8,7,1724,8,0,0,1,1,64389,120,118.75
1731,1,2.3,1,18,0,60,0.5,171,4,20,1220,20,0,1,0,1,147538,27,342.0
1617,0,1.5,0,1,1,63,0.7,111,2,10,2754,8,1,1,1,2,295646,190,158.57142857142858
1791,1,0.5,1,1,1,33,0.5,110,5,4,594,16,1,0,1,0,253022,136,220.0
851,0,2.3,1,7,1,54,1.0,101,2,9,1005,14,1,0,1,0,793516,24,101.0
856,0,1.9,1,0,1,14,0.6,115,1,7,2439,12,1,1,1,1,405665,18,191.66666666666669
714,1,0.5,0,1,0,30,0.3,145,4,2,2302,10,0,1,1,1,981861,120,483.33333333333337
951,0,0.5,0,6,1,15,0.6,81,2,17,1083,16,1,1,0,0,798490,176,135.0
1303,1,2.1,0,6,1,10,0.4,109,8,15,2219,15,1,1,1,2,2500455,27,272.5
1550,1,2.7,0,2,0,32,0.1,126,7,5,1571,14,0,0,0,2,2494879,36,1260.0
1759,1,1.4,0,10,1,15,0.4,101,4,13,2107,16,1,1,0,2,444266,90,252.5
1448,0,0.5,1,18,0,2,0.2,100,5,19,593,18,1,1,1,0,967824,36,500.0
1987,1,1.9,0,0,0,50,0.7,119,8,18,857,6,1,1,0,1,1848000,48,170.0
908,0,2.1,0,1,0,44,0.6,95,5,2,3518,7,1,1,1,3,144914,192,158.33333333333334
820,0,0.5,1,2,0,58,0.3,160,4,4,1284,17,0,0,1,0,324792,119,533.3333333333334
904,0,2.7,1,4,0,19,0.6,147,6,7,545,16,0,0,0,0,1636624,342,245.0
667,0,1.3,1,4,1,6,0.1,149,6,10,3566,12,1,0,1,2,236640,45,1490.0
1109,0,2.1,0,1,0,34,0.1,173,1,4,2821,17,1,0,1,2,181995,65,1730.0
1333,0,1.4,0,3,1,59,0.7,183,7,5,3442,5,1,1,0,3,512594,288,261.42857142857144
1352,0,2.4,0,5,1,6,0.9,92,6,9,1309,14,1,0,0,1,817071,12,102.22222222222221
1600,0,2.5,1,1,0,19,0.6,88,6,9,1179,18,0,0,1,1,1423503,30,146.66666666666669
1454,0,1.4,1,8,0,37,0.8,80,8,20,1713,19,0,0,0,1,821730,96,100.0
1489,0,2.1,1,0,0,9,0.4,169,3,1,1663,14,1,0,1,1,1623557,27,422.5
1823,0,2.8,1,11,0,10,0.6,81,8,19,1812,19,1,1,1,2,452500,30,135.0
1581,1,1.0,0,9,0,41,0.4,172,4,19,1384,2,0,1,1,1,589050,171,430.0
1672,1,1.7,1,1,1,44,0.5,172,8,4,1348,7,1,1,1,1,1793750,66,344.0
1283,1,0.7,1,0,1,27,0.2,80,4,6,3957,6,1,0,0,3,2182605,255,400.0
630,0,2.0,0,9,1,14,0.5,180,8,13,1212,12,1,0,0,0,95568,96,360.0
659,0,2.2,0,0,1,24,0.7,151,8,2,3925,10,1,1,1,3,1734348,8,215.71428571428572
1811,1,0.5,1,0,0,32,1.0,115,6,0,348,18,1,0,1,0,230928,187,115.0
688,1,2.5,0,9,0,40,0.2,109,5,20,1382,8,0,1,0,1,735832,84,545.0
514,1,2.9,1,5,0,18,0.7,141,2,8,980,16,0,0,1,0,1615836,91,201.42857142857144
1933,0,2.8,1,1,0,16,0.5,154,3,9,838,18,0,1,0,0,337317,28,308.0
915,0,2.0,0,8,1,31,0.3,91,3,20,378,9,1,1,0,0,1151500,66,303.33333333333337
1006,0,2.2,1,4,1,22,0.8,135,4,8,909,7,1,0,1,0,34685,72,168.75
1134,1,0.9,0,2,1,13,0.4,92,4,19,3632,19,1,1,0,3,16254,136,230.0
599,1,2.9,0,0,1,64,0.3,186,8,1,3396,7,1,0,0,2,66538,15,620.0
973,0,0.5,1,5,0,53,0.5,196,5,7,1861,16,0,1,0,1,61740,130,392.0
1180,1,2.5,0,0,1,27,0.1,90,6,1,348,19,1,1,1,0,90720,35,900.0
1237,1,2.5,0,7,0,13,0.8,98,4,12,2528,16,0,0,0,2,18072,88,122.5
659,0,0.5,1,7,1,5,0.3,169,8,10,2190,16,1,1,0,1,481070,160,563.3333333333334
1142,1,1.4,1,6,0,6,0.7,190,8,8,663,5,0,1,1,0,456570,48,271.42857142857144
1002,0,2.7,1,16,1,11,0.4,185,6,18,961,19,1,0,1,0,145920,70,462.5
1392,0,2.5,0,0,1,44,0.7,113,4,2,1280,16,1,0,1,1,529236,8,161.42857142857144
602,0,0.9,0,9,0,50,0.9,141,8,18,2189,16,0,1,0,2,2697407,35,156.66666666666666
1249,1,0.5,0,3,1,55,0.8,140,3,8,531,13,1,1,1,0,721765,180,175.0
531,1,0.5,1,0,1,12,0.5,121,4,3,2331,20,1,0,1,1,261806,216,242.0
1450,0,2.1,0,1,0,31,0.6,114,5,4,794,9,0,1,1,1,2578147,55,190.0
1342,0,2.8,0,1,0,50,0.1,173,1,8,2644,11,0,1,1,2,78740,14,1730.0
832,1,0.5,0,5,1,22,0.6,198,1,8,1666,20,1,1,1,1,490833,60,330.0
867,1,1.5,0,0,1,57,0.1,159,4,0,2157,18,1,0,0,1,209236,48,1590.0
1404,0,2.1,0,16,0,44,0.9,151,1,20,1196,5,0,0,1,1,3201640,60,167.77777777777777
840,0,0.9,1,6,0,33,0.7,150,6,7,2072,19,0,1,0,2,2357862,80,214.2857142857143
1368,0,0.5,0,10,1,42,0.2,91,1,20,1590,14,1,0,0,1,838975,72,455.0
1927,0,0.9,1,3,0,11,0.4,190,8,12,2916,18,0,1,1,3,739446,176,475.0
1714,0,0.5,1,7,0,31,0.4,120,2,10,3707,19,0,0,1,3,179949,5,300.0
1201,1,0.5,0,1,1,10,0.4,198,6,5,726,3,1,1,0,0,1983173,44,495.0
1796,1,2.3,0,4,0,44,0.9,184,2,11,3577,4,1,1,0,3,1395712,119,204.44444444444443
1147,0,0.8,1,11,0,28,0.7,158,6,13,2627,15,1,0,1,2,1230390,54,225.71428571428572
776,1,1.7,0,0,1,20,1.0,146,4,9,685,7,1,1,1,0,1786773,165,146.0
510,0,2.6,0,0,0,33,0.1,110,6,10,1693,5,0,1,0,1,1995644,12,1100.0
1045,1,1.2,1,3,1,40,0.1,175,6,7,2137,12,1,0,1,2,1685992,88,1750.0
1497,1,0.9,1,4,1,10,0.1,153,8,20,3696,3,1,0,1,3,95746,54,1530.0
1425,1,0.6,0,0,1,33,0.5,89,3,2,3771,9,1,0,1,3,652608,30,178.0
726,0,2.2,0,0,1,40,0.8,94,4,20,1342,4,1,1,1,0,315894,176,117.5
1576,1,2.0,0,0,1,20,0.6,148,3,0,1379,16,1,0,1,1,635910,17,246.66666666666669
714,1,2.1,1,5,1,11,0.1,197,3,6,1164,19,1,1,0,1,3249750,180,1970.0
1595,0,1.9,1,1,0,63,0.9,88,1,20,908,6,0,0,1,1,2932300,234,97.77777777777777
541,0,1.0,0,0,1,10,0.4,127,4,0,1019,15,1,1,0,1,3438828,171,317.5
1617,1,2.6,0,14,0,29,0.9,113,6,20,3685,18,0,0,0,3,191308,13,125.55555555555556
1154,0,1.1,1,2,1,5,0.2,98,1,13,1470,12,1,0,0,1,668360,72,490.0
1638,0,1.0,0,6,0,2,0.2,189,1,11,2299,9,1,1,1,2,247720,171,945.0
1150,1,2.7,0,0,0,39,0.4,151,8,1,999,11,1,1,0,0,317600,12,377.5
1254,1,2.3,0,0,1,44,0.2,149,1,10,3011,12,1,1,0,2,208284,28,745.0
1806,1,2.0,1,2,1,54,0.1,117,1,11,3142,6,1,0,1,3,252269,78,1170.0
603,0,1.5,0,8,0,12,0.7,114,6,20,1543,19,1,1,0,1,1287852,35,162.85714285714286
520,0,2.3,0,0,1,31,0.8,145,6,14,2753,17,1,0,1,1,137016,91,181.25
565,0,0.6,1,1,0,50,0.1,158,2,8,2156,6,1,1,1,1,381729,78,1580.0
1689,1,0.5,0,11,0,9,0.5,150,5,15,2637,3,1,0,0,2,315225,32,300.0
742,1,2.3,0,0,0,21,0.7,104,8,1,331,7,1,0,0,0,809375,88,148.57142857142858
1143,0,1.2,1,1,1,22,1.0,125,3,6,1214,16,1,1,0,1,1923984,60,125.0
761,1,0.5,0,9,0,3,0.8,196,7,15,2248,15,1,1,1,2,2577125,57,245.0
959,1,1.3,1,0,0,36,0.4,196,5,14,3073,8,1,1,1,3,1747603,19,490.0
772,1,1.2,1,7,1,8,0.6,134,7,8,422,15,1,0,0,0,994704,42,223.33333333333334
1015,1,0.8,0,5,0,12,0.5,102,3,14,2293,2,0,1,0,1,227465,5,204.0
1824,1,1.9,1,9,1,2,0.7,103,1,14,3958,19,1,1,0,3,55250,24,147.14285714285714
1130,1,0.5,1,1,1,29,0.7,130,1,14,432,10,1,1,1,0,786911,6,185.71428571428572
1183,1,0.5,1,3,1,48,0.1,120,8,12,1152,3,1,0,0,0,270680,24,1200.0
574,1,2.0,1,0,1,26,0.5,118,6,2,1303,2,1,0,1,0,521048,32,236.0
1472,0,3.0,0,4,1,20,0.3,169,2,6,797,11,1,1,0,0,395156,6,563.3333333333334
1868,1,0.5,0,2,1,40,0.9,179,8,17,298,17,1,1,0,0,509184,16,198.88888888888889
1375,0,2.9,0,2,0,20,0.4,147,6,7,3847,12,1,0,1,3,404684,48,367.5
881,0,1.0,0,1,0,64,0.5,160,3,6,2110,6,1,1,1,1,73140,162,320.0
1742,1,0.5,1,5,1,43,0.9,176,3,7,1921,3,1,1,0,2,500892,18,195.55555555555554
1225,0,0.7,1,6,0,60,0.1,107,2,15,2423,6,1,0,0,2,15670,187,1070.0
1970,1,0.5,1,0,1,15,1.0,132,2,0,1658,20,1,1,1,2,2355916,135,132.0
1186,1,0.5,1,2,0,21,0.4,160,8,4,2361,7,1,0,0,1,39712,136,400.0
1762,0,0.7,0,7,0,60,0.1,157,4,10,1380,14,1,0,0,1,507970,70,1570.0
1731,1,1.4,1,4,1,4,0.5,163,6,18,3892,4,1,1,1,3,1608292,5,326.0
852,0,1.8,1,5,1,8,0.8,160,5,9,315,20,1,0,0,0,921367,42,200.0
848,1,1.5,1,4,1,36,0.3,151,4,16,2289,19,1,1,1,1,29512,20,503.33333333333337
1575,0,2.5,1,0,1,11,0.2,185,7,20,2182,17,1,1,0,2,402456,21,925.0
1554,0,2.8,1,7,0,23,0.1,105,6,18,2184,20,1,0,1,2,1042908,117,1050.0
1972,1,1.6,0,0,0,48,0.5,92,8,2,2872,11,1,0,1,3,233160,14,184.0
827,1,0.6,1,9,1,35,0.2,87,6,17,2367,15,1,0,1,1,18998,15,435.0
1063,0,1.5,0,7,0,3,0.9,155,4,10,1919,20,1,1,0,1,334506,120,172.22222222222223
1695,0,2.3,1,1,0,34,0.4,84,5,10,3296,14,0,0,0,3,1242046,102,210.0
1343,0,2.4,1,5,1,14,0.9,81,8,10,462,11,1,1,1,0,1280915,126,90.0
834,0,0.5,0,2,1,27,0.2,123,1,16,1591,20,1,1,0,1,2078923,99,615.0
595,0,2.6,0,0,1,20,0.4,122,2,18,1593,2,1,0,1,0,508368,209,305.0
1081,1,1.9,1,13,1,42,0.1,101,7,17,2456,7,1,0,0,1,67728,28,1010.0
911,0,1.4,1,3,0,14,0.7,199,4,4,2933,11,0,1,0,3,2644596,48,284.2857142857143
844,0,2.2,1,1,1,22,0.9,197,7,2,3154,7,1,0,0,3,1550115,154,218.88888888888889
1335,1,3.0,0,3,0,60,0.8,180,2,4,3615,9,1,0,0,3,46397,10,225.0
1883,0,1.6,0,9,0,24,0.1,87,1,16,3563,3,0,0,0,3,185745,170,870.0
1128,1,0.5,1,6,0,33,0.6,147,8,7,1440,19,1,0,0,1,1149988,255,245.0
826,1,2.4,1,14,1,57,0.6,117,2,17,1907,5,1,0,0,1,1274091,210,195.0
1650,0,2.3,0,0,1,38,0.7,89,1,1,324,2,1,1,1,0,681013,140,127.14285714285715
1162,0,1.0,0,0,0,50,0.5,104,4,10,1404,15,1,1,1,1,287512,30,208.0
1517,0,2.5,0,2,1,8,0.8,169,4,18,2738,12,1,0,0,2,937650,288,211.25
963,0,0.5,0,1,1,60,0.8,156,3,3,2722,16,1,0,0,2,609182,72,195.0
1837,0,1.0,1,5,1,12,0.9,103,8,6,2294,20,1,0,1,3,2185380,56,114.44444444444444
1028,1,2.8,0,1,1,30,0.1,193,1,10,1424,13,1,0,1,1,3463323,72,1930.0
1831,1,2.2,1,4,0,55,1.0,189,8,9,1133,10,0,1,0,1,3030470,42,189.0
571,1,2.0,1,5,1,58,0.6,101,6,11,555,11,1,0,1,0,47616,190,168.33333333333334
1770,1,2.3,0,0,0,9,0.6,183,6,5,3785,14,1,0,1,3,1507554,130,305.0
970,1,1.3,1,5,0,59,0.2,84,7,19,3675,12,0,0,0,3,3152290,72,420.0
642,1,0.5,0,0,1,38,0.8,86,5,10,435,2,1,1,0,0,1574425,18,107.5
622,1,1.9,1,12,0,11,0.8,193,8,14,3183,4,1,1,1,2,1492640,30,241.25
600,1,1.8,0,9,1,6,0.8,199,2,15,3495,7,1,1,0,2,501552,68,248.75
1412,0,0.6,0,9,0,57,0.2,86,3,10,1853,18,0,0,1,1,1320,150,430.0
733,0,0.8,0,7,0,16,0.4,138,4,12,2648,19,1,1,0,2,360974,72,345.0
1070,1,3.0,0,9,0,19,0.8,160,7,16,2647,20,0,1,0,2,145260,182,200.0
875,1,0.7,1,1,0,30,0.7,146,8,8,702,15,1,1,1,0,400057,285,208.57142857142858
1994,1,0.7,0,5,0,5,0.4,189,2,7,1836,18,1,0,0,2,132956,132,472.5
823,0,1.0,1,9,1,18,0.2,182,5,16,3894,9,1,1,0,3,1593000,130,910.0
1908,0,0.5,0,9,1,30,1.0,111,2,19,2944,17,1,0,1,3,146440,323,111.0
790,0,0.5,1,7,1,44,0.1,89,8,8,3424,9,1,1,0,3,1580700,143,890.0
1330,1,1.8,1,1,0,40,0.5,177,1,5,2678,14,1,1,1,2,173048,36,354.0
1660,0,0.5,0,2,1,15,0.7,100,8,8,2424,9,1,1,0,2,250360,60,142.85714285714286
1776,0,2.2,0,2,0,20,0.9,82,6,16,2671,12,0,1,1,3,2818089,150,91.11111111111111
1611,0,0.5,1,4,1,27,0.9,199,1,10,3078,6,1,0,1,2,164793,30,221.11111111111111
1410,1,0.5,1,0,1,15,0.3,92,3,1,2304,18,1,1,0,2,251712,72,306.6666666666667
1772,1,1.6,0,17,1,45,0.5,159,2,18,1146,17,1,1,0,1,1175985,6,318.0
1280,1,1.3,0,0,1,39,1.0,108,7,1,2335,2,1,0,1,1,209328,24,108.0
1712,1,0.9,1,2,0,23,1.0,155,7,19,1422,15,1,1,0,1,102765,30,155.0
1562,1,0.7,0,0,0,55,0.1,140,8,1,2096,3,0,0,0,2,1832832,45,1400.0
891,0,1.9,1,1,1,18,0.1,153,6,3,1303,4,1,1,1,0,57400,272,1530.0
1957,0,1.2,1,18,1,36,0.8,151,2,19,1115,18,1,0,1,1,2062038,32,188.75
1110,0,0.6,0,1,0,42,0.9,192,5,2,456,18,1,1,0,0,1487898,96,213.33333333333331
875,1,1.4,1,1,1,43,0.6,104,8,3,3396,18,1,0,0,3,874038,28,173.33333333333334
1211,1,1.2,0,0,0,28,0.3,130,2,3,2750,14,0,1,0,2,55854,6,433.33333333333337
769,0,0.5,1,12,1,54,0.2,112,4,19,941,20,1,0,1,0,2465300,120,560.0
671,0,2.9,0,7,1,2,0.1,95,6,19,2278,2,1,0,0,2,992838,52,950.0
1872,0,0.5,0,5,1,26,0.5,172,4,10,2273,8,1,0,1,2,731136,32,344.0
1076,0,2.3,1,0,1,14,0.7,191,5,0,2355,2,1,1,1,2,1869184,272,272.8571428571429
1325,0,1.9,0,2,0,50,0.1,146,1,10,2328,2,1,0,0,2,346805,170,1460.0
911,1,2.2,1,1,1,28,0.5,182,2,2,2638,13,1,1,1,1,119791,32,364.0
1273,1,0.7,0,1,0,23,0.6,178,6,14,558,13,1,0,0,0,678515,40,296.6666666666667
1062,0,0.5,0,3,1,39,0.9,124,4,4,1345,11,1,0,1,0,466507,96,137.77777777777777
1317,0,1.5,0,6,0,12,0.1,154,2,9,425,11,1,1,1,0,233602,42,1540.0
940,0,2.9,0,0,0,16,0.7,115,4,1,2192,9,1,1,1,1,543910,195,164.2857142857143
729,1,2.0,0,0,0,14,0.6,135,6,2,3397,17,1,0,1,2,593965,285,225.0
1494,0,2.4,0,6,1,3,0.9,93,7,17,1208,17,1,1,0,1,946832,182,103.33333333333333
1546,1,1.6,1,2,1,27,0.7,124,2,6,267,16,1,1,0,0,1696758,120,177.14285714285717
1253,0,0.7,0,0,1,34,0.9,113,4,10,3518,8,1,1,1,3,104167,21,125.55555555555556
895,0,0.5,1,6,0,16,0.3,164,8,14,3122,4,0,0,1,2,198450,42,546.6666666666667
793,1,1.9,1,0,1,43,0.3,124,8,2,1050,3,1,1,1,0,17940,99,413.33333333333337
1628,1,1.8,1,11,0,56,0.1,136,2,13,3358,12,1,1,1,3,856500,187,1360.0
625,0,2.7,1,2,0,42,0.8,138,8,3,2929,17,1,0,0,2,359513,40,172.5
1110,0,1.5,0,2,1,12,0.3,153,8,5,624,15,1,0,0,0,1873950,63,510.0
999,0,1.7,0,6,0,49,0.6,132,1,17,1598,8,0,1,0,1,1197760,42,220.0
1856,0,0.5,1,0,1,24,0.1,155,5,1,2052,10,1,1,0,2,319935,102,1550.0
1715,0,2.6,1,9,1,15,0.6,120,6,20,1249,4,1,1,0,1,210786,32,200.0
1897,1,1.9,0,2,1,54,0.3,154,2,7,412,2,1,0,0,0,464940,187,513.3333333333334
1202,1,2.4,1,0,0,19,0.1,122,2,1,595,3,0,0,0,0,703768,114,1220.0
1171,1,1.7,1,2,0,19,0.3,167,7,19,263,8,0,0,0,0,187240,30,556.6666666666667
964,0,2.0,0,0,1,22,0.7,86,8,0,2577,5,1,1,0,2,277650,272,122.85714285714286
1973,1,2.4,1,6,0,46,0.1,193,4,10,639,3,0,0,1,0,594849,36,1930.0
1992,1,0.6,1,11,0,2,0.1,141,1,14,3206,10,1,1,0,3,580855,90,1410.0
546,1,2.6,1,5,0,26,1.0,159,5,15,1550,3,0,1,0,1,689728,14,159.0
1093,0,0.5,0,1,1,31,0.6,171,2,12,1646,6,1,1,0,1,1860200,72,285.0
1880,1,2.0,0,11,0,35,0.1,200,4,14,1930,15,0,1,0,2,1844190,119,2000.0
1765,0,1.1,0,3,0,11,0.7,87,2,7,3695,18,1,0,0,3,981125,30,124.28571428571429
1640,0,0.5,1,1,1,36,0.9,87,8,11,3235,10,1,0,1,3,1199184,6,96.66666666666666
1830,0,0.5,0,0,0,7,0.9,191,6,12,2334,14,0,1,0,2,728180,56,212.22222222222223
826,0,0.6,0,3,0,62,0.7,187,4,19,1998,17,0,0,0,1,1256470,68,267.14285714285717
1864,0,2.2,0,0,1,7,0.1,142,1,2,2258,10,1,0,0,2,347625,10,1420.0
586,1,0.6,0,16,1,42,0.3,121,7,17,1869,7,1,1,1,1,877630,24,403.33333333333337
1206,0,3.0,1,10,1,30,0.6,127,3,13,1825,4,1,0,1,2,2708253,7,211.66666666666669
832,1,0.5,1,1,1,5,0.1,165,5,2,3946,14,1,1,1,3,17496,60,1650.0
848,1,2.8,0,1,0,8,0.1,103,7,3,436,15,1,1,1,0,9058,60,1030.0
1851,0,2.9,0,0,0,53,0.7,112,6,2,2678,8,1,0,0,2,204450,36,160.0
1166,1,0.5,0,7,0,59,0.5,80,1,11,3887,7,1,0,1,3,278806,48,160.0
1776,1,2.1,1,10,0,35,0.1,172,4,16,1813,20,1,1,1,1,173194,208,1720.0
1254,1,1.2,0,2,1,27,0.2,134,2,10,817,16,1,1,1,0,1767136,14,670.0
1494,0,1.6,1,4,1,24,0.2,101,1,17,3614,9,1,0,0,3,1165010,180,505.0
984,1,2.2,1,0,1,39,0.5,119,8,18,2013,16,1,1,0,1,108136,77,238.0
1179,1,0.8,0,1,0,5,0.9,154,5,17,543,18,0,0,1,0,1304677,56,171.11111111111111
513,0,1.9,0,8,0,27,0.4,174,8,13,3400,13,0,1,1,2,200220,96,435.0
557,0,0.5,1,3,0,17,0.2,89,6,4,2623,16,0,0,0,1,228620,272,445.0
744,0,1.7,1,0,1,33,0.5,105,4,2,2700,19,1,0,0,2,2457676,27,210.0
1129,1,0.8,1,9,1,21,0.6,116,2,10,1400,13,1,1,0,1,1919856,66,193.33333333333334
1148,0,2.3,1,0,1,58,0.3,170,5,20,3127,11,1,0,0,2,416928,70,566.6666666666667
1793,0,2.7,0,12,1,44,0.7,175,5,17,2803,6,1,1,1,3,955645,171,250.00000000000003
1310,0,2.3,1,3,0,15,0.2,150,5,11,2518,5,0,1,1,2,925380,306,750.0
1604,0,1.2,0,1,0,6,0.5,191,6,15,3564,2,1,1,0,3,70856,14,382.0
1676,0,1.6,0,2,0,37,0.2,145,1,3,2515,4,1,0,1,2,160398,112,725.0
1001,0,2.8,1,1,0,40,0.2,117,3,7,3654,10,1,1,1,3,1692792,117,585.0
1086,0,2.7,0,0,1,24,0.1,135,8,19,3930,18,1,1,1,3,3703024,17,1350.0
1986,1,0.5,1,7,1,39,0.1,89,7,19,3476,17,1,1,0,3,150349,88,890.0
634,1,0.8,0,5,0,41,0.2,192,1,12,3242,4,1,0,1,3,2523786,198,960.0
502,0,0.8,0,7,0,52,1.0,82,6,8,2666,20,1,1,0,2,325679,20,82.0
1641,0,1.1,0,6,0,48,0.7,97,8,7,1695,17,1,0,1,2,446656,78,138.57142857142858
623,0,1.4,1,0,1,15,0.2,189,3,1,3510,18,1,0,1,2,656632,56,945.0
962,1,1.1,1,3,0,17,0.1,161,8,20,3438,20,0,0,0,3,777504,42,1610.0
1057,1,2.7,0,3,1,41,0.1,97,4,10,2033,2,1,1,0,1,353727,144,970.0
1862,0,1.5,0,1,0,62,1.0,182,1,2,1017,9,1,0,0,1,403756,33,182.0
555,1,3.0,1,5,1,38,0.8,193,2,10,1686,8,1,0,1,1,421580,8,241.25
1000,0,2.7,0,1,1,58,1.0,135,5,12,862,20,1,0,0,0,384013,42,135.0
841,0,0.5,0,6,1,11,0.3,81,5,14,957,11,1,1,0,0,84375,30,270.0
865,0,2.9,0,5,0,16,0.1,89,4,12,3494,14,0,0,1,3,338015,39,890.0
999,0,2.6,1,11,1,56,1.0,165,4,13,3083,11,1,1,1,2,561222,32,165.0
1232,0,1.2,0,12,0,30,0.9,131,6,14,1656,15,1,1,1,1,475625,32,145.55555555555554
1194,0,2.3,0,6,1,34,0.2,165,2,12,313,19,1,1,0,0,251446,15,825.0
612,1,0.5,1,1,1,20,0.8,179,8,6,3282,18,1,1,1,3,1702615,32,223.75
1362,1,2.9,0,0,0,47,0.5,186,6,4,3629,5,0,1,1,3,625200,323,372.0
1469,0,1.7,1,11,1,44,0.5,169,2,14,1687,5,1,1,1,1,344124,75,338.0
986,1,0.8,0,13,1,28,0.8,182,4,20,1149,18,1,1,0,0,135121,56,227.5
1843,0,2.8,0,1,1,62,0.8,104,3,7,3899,6,1,0,1,3,17472,20,130.0
1561,0,0.5,1,10,1,4,0.5,134,2,13,1783,10,1,1,0,2,1602735,156,268.0
1695,1,0.5,1,2,1,47,0.5,189,5,13,1629,11,1,1,0,1,372064,48,378.0
667,0,2.6,1,3,0,8,0.8,185,1,7,2528,8,0,1,0,2,1976205,88,231.25
1768,1,2.0,0,0,1,2,0.8,88,7,2,3256,5,1,1,0,3,2363642,54,110.0
1269,1,2.8,1,16,0,41,1.0,180,8,17,2341,16,0,0,1,2,420616,90,180.0
1109,1,2.8,1,6,0,57,0.9,151,1,12,2785,16,1,0,0,2,103292,150,167.77777777777777
936,0,0.5,1,14,1,14,0.1,164,3,17,3761,12,1,0,0,3,251550,13,1640.0
1713,1,2.0,0,9,1,5,0.7,199,6,16,1513,2,1,0,1,1,212004,90,284.2857142857143
1175,1,1.7,1,1,1,45,0.6,167,2,7,2240,5,1,1,0,1,50130,60,278.33333333333337
1940,1,1.0,1,0,1,5,0.2,194,4,1,820,3,1,1,1,1,1063692,342,970.0
855,1,0.5,0,2,1,59,0.5,159,2,3,1875,8,1,1,1,1,1229488,128,318.0
771,1,0.5,1,0,1,33,0.1,157,3,17,920,10,1,1,1,0,967672,32,1570.0
645,0,2.5,0,10,1,63,1.0,174,4,14,3615,13,1,0,1,2,162352,144,174.0
1307,0,1.8,0,2,0,7,0.6,88,7,3,1412,5,0,0,1,1,989391,144,146.66666666666669
1948,0,2.9,1,4,0,5,0.2,136,1,13,361,10,0,1,0,0,455700,6,680.0
1509,0,0.6,1,5,0,50,0.3,81,4,8,1540,3,1,1,0,1,1700840,96,270.0
626,1,2.8,1,3,1,11,0.8,109,2,9,1077,4,1,0,1,0,1296383,6,136.25
1190,0,2.0,1,0,0,40,0.2,93,5,1,3610,9,0,0,1,3,2302754,91,465.0
1727,1,2.1,1,10,0,57,0.3,158,6,18,512,6,0,0,0,0,484288,10,526.6666666666667
1670,1,3.0,0,14,0,62,0.5,114,8,20,3024,20,0,0,1,3,1485610,36,228.0
1150,1,0.5,1,4,1,27,1.0,134,1,17,1610,16,1,0,0,1,455598,66,134.0
1208,0,2.9,0,5,1,16,1.0,175,1,19,2201,12,1,0,0,1,710348,272,175.0
1812,1,1.3,1,4,1,42,1.0,162,7,15,3338,11,1,1,1,3,589000,234,162.0
770,1,1.5,1,6,0,61,0.2,196,4,9,3473,4,0,0,1,3,894249,21,980.0
